balancing_authority,date,daily_peak_mw,daily_min_mw,daily_max_ramp_mw,daily_ramp_std,hours_observed,daily_range_mw,pct_hours_near_peak,z_daily_peak_mw,z_daily_max_ramp_mw,z_pct_hours_near_peak,fragility_z,fragility_01,PC1,PC2,PC3,cluster
CISO,2025-01-01,24569.0,19914.0,1591.0,795.8660670636089,15,4655.0,0.2,-1.1568159794175243,-0.7995658597752354,-0.2978381238723989,-2.2542199630651587,0.05341110439755314,-2.8111514056349316,-0.6566231104642869,-0.2495966266555575,2
CISO,2025-01-02,27210.0,19711.0,1802.0,985.2757687976042,24,7499.0,0.16666666666666666,-0.5439367593218939,-0.5962297720783453,-0.7003319823485763,-1.8404985137488155,0.07534569466773192,-1.494640709101985,-1.3145264874839655,-0.21466367208329162,2
CISO,2025-01-03,27142.0,21211.0,1820.0,916.4902452100716,24,5931.0,0.2916666666666667,-0.5597170648752838,-0.5788835655449612,0.8090199869370883,-0.32958064348315685,0.15545119674148955,-1.5075180080808857,1.0996290286550858,0.23517739478960129,0
CISO,2025-01-04,26605.0,20251.0,2384.0,945.4845998868456,24,6354.0,0.2916666666666667,-0.6843350660836721,-0.035369094165596006,0.8090199869370883,0.08931582668782023,0.17766015509742653,-1.1735818042844546,1.1801887471416181,-0.6097134674181433,0
CISO,2025-01-05,25739.0,20118.0,2377.0,860.0637225717976,24,5621.0,0.16666666666666666,-0.8853018985724325,-0.04211484115080089,-0.7003319823485763,-1.6277487220718097,0.08662521502668921,-1.6791338476165474,-1.044015805622132,-0.7472038644739053,2
CISO,2025-01-06,26516.0,20041.0,2395.0,1031.011722581974,24,6475.0,0.25,-0.7049887012932561,-0.024768634617416897,0.30590266384186665,-0.4238546720688063,0.15045299760638936,-1.123791524139277,0.4080132568837341,-0.7650900316125984,0
CISO,2025-01-07,26893.0,20645.0,2074.0,928.797366982187,24,6248.0,0.2916666666666667,-0.6175008307987264,-0.33410931779609815,0.8090199869370883,-0.1425901616577362,0.16536501583412197,-1.3590998852463332,1.122279196609117,-0.18050952484039814,0
CISO,2025-01-08,26817.0,20468.0,2027.0,884.8106558688872,24,6349.0,0.16666666666666666,-0.6351376428878094,-0.3794021904110453,-0.7003319823485763,-1.714871815647431,0.08200614254734458,-1.5692409158003493,-1.1469955356915826,-0.19956489641966807,2
CISO,2025-01-09,26503.0,20511.0,2263.0,981.1432070567596,24,5992.0,0.2916666666666667,-0.7080055244137571,-0.1519741491955662,0.8090199869370883,-0.05095968667223494,0.17022305964207554,-1.2734681065519808,1.1711626771966817,-0.48138443458644936,0
CISO,2025-01-10,26183.0,20371.0,1751.0,924.3930078548922,24,5812.0,0.3333333333333333,-0.7822657858414745,-0.6453773572562665,1.3121373100323093,-0.11550583306543172,0.1668009666444964,-1.8567198423435023,1.7686334282693843,-0.07099583775863598,0
CISO,2025-01-11,25838.0,20314.0,1703.0,805.9769647785371,24,5524.0,0.20833333333333334,-0.8623276301932324,-0.6916339080119572,-0.19721465925335463,-1.7511761974585442,0.08008136503978534,-2.2521247457475955,-0.4727254153411129,-0.044403022240799464,2
CISO,2025-01-12,24674.0,19865.0,2102.0,781.957826015359,24,4809.0,0.20833333333333334,-1.1324493311365547,-0.3071263298552786,-0.19721465925335463,-1.636790320245188,0.08614584961875986,-2.348898669857738,-0.36297122372304785,-0.6744352386980923,2
CISO,2025-01-13,26986.0,20577.0,2558.0,1061.4132421692195,24,6409.0,0.125,-0.595918942321296,0.13231090232378262,-1.2034493054437976,-1.667057345441311,0.08454115931935384,-0.881767583664069,-1.7492025066031347,-0.7503433558066406,2
CISO,2025-01-14,28320.0,21715.0,2601.0,1135.6694053237527,24,6605.0,0.16666666666666666,-0.286346477494499,0.17374906237575552,-0.7003319823485763,-0.8129293974673197,0.12982512177302105,-0.26591826861874923,-0.918851216482321,-0.3235673122165287,2
CISO,2025-01-15,27956.0,21645.0,2453.0,1134.8678879889085,24,6311.0,0.25,-0.3708175248685276,0.031124697545709314,0.30590266384186665,-0.03379016348095165,0.17113334954113069,-0.45886753621404497,0.5372594184992192,-0.24800084689212967,0
CISO,2025-01-16,27504.0,21314.0,2516.0,1108.5935043878865,24,6190.0,0.20833333333333334,-0.4757101441351785,0.0918364204125533,-0.19721465925335463,-0.5810883829759799,0.14211681626721132,-0.6240208781523797,-0.2098327769961039,-0.4524971392242887,2
CISO,2025-01-17,28219.0,21415.0,2300.0,1043.5226156032088,24,6804.0,0.20833333333333334,-0.3097848725076223,-0.11631805798805465,-0.19721465925335463,-0.6233175897490316,0.13987791772924046,-0.6320197117041371,-0.2789914938709532,-0.07486615240214335,2
CISO,2025-01-18,26564.0,20686.0,1901.0,823.5050915869101,24,5878.0,0.20833333333333334,-0.6938496620790985,-0.5008256361447333,-0.19721465925335463,-1.3918899574771864,0.09912992168756583,-1.8096569874545192,-0.39973678026430787,-0.016113314086915027,2
CISO,2025-01-19,24935.0,20442.0,2122.0,761.6460613868405,24,4493.0,0.20833333333333334,-1.0718808054095725,-0.2878527670404075,-0.19721465925335463,-1.5569482317033347,0.09037889941923513,-2.269548227464216,-0.3030515277037615,-0.48485763412682337,2
CISO,2025-01-20,25421.0,20649.0,2199.0,923.5396845361023,24,4772.0,0.3333333333333333,-0.9590980333662267,-0.21364955020315374,1.3121373100323093,0.1393897264629289,0.180314961795537,-1.7498633025876953,1.9538369664544746,-0.5082945488084063,0
CISO,2025-01-21,27734.0,21784.0,2507.0,1121.3663435511498,24,5950.0,0.25,-0.42233558123400655,0.08316331714586131,0.30590266384186665,-0.03326960024627862,0.17116094864502326,-0.5090754967551296,0.5759448108378356,-0.28405668781167503,0
CISO,2025-01-22,27698.0,21776.0,2506.0,1129.0095409155147,24,5922.0,0.25,-0.4306898606446248,0.08219963900511774,0.30590266384186665,-0.042587557797640396,0.17066693127806834,-0.5135954730668111,0.5751815713628897,-0.29689277819201826,0
CISO,2025-01-23,27028.0,21048.0,2439.0,1072.6010644588514,24,5980.0,0.3333333333333333,-0.5861722830089081,0.01763320357529954,1.3121373100323093,0.7435982305987007,0.21234875167487705,-0.804542176494826,2.0016800723076287,-0.46840614212140613,0
CISO,2025-01-24,27048.0,21221.0,2600.0,1101.8520105989141,24,5827.0,0.25,-0.5815310166696758,0.17278538423501194,0.30590266384186665,-0.10284296859279718,0.16747232353042296,-0.6900981366594524,0.5680396352902086,-0.6055719425424063,0
CISO,2025-01-25,26205.0,20325.0,1674.0,732.7289620890236,24,5880.0,0.20833333333333334,-0.777160392868319,-0.7195805740935203,-0.19721465925335463,-1.6939556262151938,0.0831150723501568,-2.233114487935466,-0.48434467044096907,0.09851483389144379,2
CISO,2025-01-26,26060.0,20159.0,1754.0,716.5221547087052,24,5901.0,0.125,-0.8108095738277534,-0.6424863228340358,-1.2034493054437976,-2.656745202105587,0.032070112272664576,-2.2959733561553874,-1.9676399658426529,-0.04810886672481624,2
CISO,2025-01-27,27467.0,21090.0,2656.0,1120.7601845641857,24,6377.0,0.25,-0.4842964868627583,0.22675136011665106,0.30590266384186665,0.04835753709575946,0.1754886377592422,-0.47018422435210583,0.5560481207011824,-0.635079380323008,0
CISO,2025-01-28,28266.0,22294.0,2417.0,1214.321650409056,24,5972.0,0.20833333333333334,-0.2988778966104263,-0.0035677155210586784,-0.19721465925335463,-0.4996602713848396,0.14643395347916277,-0.32406618380669827,-0.1711178427072975,-0.07154263526233519,2
CISO,2025-01-29,28140.0,21880.0,2978.0,1206.9697586055777,24,6260.0,0.25,-0.32811787454759006,0.5370557214360758,0.30590266384186665,0.5148405107303524,0.2002205265979706,0.13537839309645938,0.7041266213397958,-0.6668557828984817,0
CISO,2025-01-30,27828.0,21744.0,3062.0,1102.9373224797685,24,6084.0,0.375,-0.40052162943961456,0.6180046852585346,1.8152546331275308,2.032737688946451,0.28069605604283815,0.06834921746489295,2.978393553357073,-0.7099780009580364,0
CISO,2025-01-31,28863.0,22061.0,2583.0,1128.2520524424408,24,6802.0,0.25,-0.16033609638434096,0.1564028558423715,0.30590266384186665,0.3019694232998972,0.18893457540817815,-0.03899732520150307,0.5914798072189236,-0.10195272761294581,0
CISO,2025-02-01,27452.0,20701.0,1863.0,749.3090428299038,24,6751.0,0.25,-0.48777743661718254,-0.5374454054929884,0.30590266384186665,-0.7193201782683041,0.13478807419435362,-1.5836282223816949,0.31816705481860874,0.23182299781279608,2
CISO,2025-02-02,24963.0,19366.0,1810.0,804.618352910608,24,5597.0,0.16666666666666666,-1.0653830325346472,-0.5885203469523967,-0.7003319823485763,-2.35423536183562,0.04810851059594152,-2.4937707777773794,-1.2603987566264963,-0.5337420619243416,2
CISO,2025-02-03,26144.0,19958.0,2504.0,1013.8092179669618,24,6186.0,0.3333333333333333,-0.7913162552029775,0.08027228272363064,1.3121373100323093,0.6010933375529623,0.20479345947134456,-1.1201600574409625,1.9406171866115856,-0.9039339129472522,0
CISO,2025-02-04,27640.0,20782.0,2125.0,1015.9116809439001,24,6858.0,0.3333333333333333,-0.44414953302839855,-0.28496173261817687,1.3121373100323093,0.5830260443857338,0.20383557180666287,-0.9185578110960129,1.8676845899255066,-0.1239964983776563,0
CISO,2025-02-05,27566.0,21077.0,2582.0,1052.7459848869773,24,6489.0,0.3333333333333333,-0.4613222184835582,0.15543917770162796,1.3121373100323093,1.006254269250379,0.22627419015367245,-0.5158562175829947,2.032202981109163,-0.48297080864317127,0
CISO,2025-02-06,28858.0,21370.0,2456.0,1036.2740495627115,24,7488.0,0.25,-0.16149641296914904,0.03401573196793998,0.30590266384186665,0.17842198284065758,0.1823843651401806,-0.24970327086790817,0.4911587652384251,-0.10148314296213022,0
CISO,2025-02-07,27999.0,20785.0,2136.0,883.6002430357031,24,7214.0,0.25,-0.360838802239178,-0.27436127306999775,0.30590266384186665,-0.3292974114673091,0.15546621307247574,-1.000082631408772,0.3773726023073505,0.0025991982938857604,0
CISO,2025-02-08,26112.0,19656.0,1949.0,921.6479530034027,24,6456.0,0.25,-0.7987422813457493,-0.4545690853890426,0.30590266384186665,-0.9474087028929252,0.12269532835959465,-1.7711372283644835,0.2593906725673717,-0.46025615156000105,2
CISO,2025-02-09,25141.0,18872.0,2760.0,971.7735467108356,24,6269.0,0.20833333333333334,-1.0240757621154795,0.3269738867539808,-0.19721465925335463,-0.8943165346148532,0.12551015693485773,-1.3890910460192802,-0.30514965763300467,-1.5708835819396547,2
CISO,2025-02-10,25841.0,19330.0,2389.0,932.5872341370335,24,6511.0,0.16666666666666666,-0.8616314402423475,-0.03055070346187823,-0.7003319823485763,-1.592514126052802,0.0884932748729682,-1.538719165258644,-1.1329009995074975,-1.00071346612173,2
CISO,2025-02-11,27284.0,21521.0,2948.0,1120.112064139961,24,5763.0,0.3333333333333333,-0.5267640738667342,0.5081453772137692,1.3121373100323093,1.2935186133793444,0.2415043062090828,-0.22994549458999838,2.188801595803364,-0.7814170775150958,0
CISO,2025-02-12,28286.0,22821.0,2356.0,981.301782534709,24,5465.0,0.4583333333333333,-0.29423663027119396,-0.06235208210641555,2.8214892793179733,2.4649005669403636,0.30360836980960537,-0.4626553579779527,4.375395875263368,0.36974233253739025,0
CISO,2025-02-13,28538.0,22589.0,1745.0,839.5613718492826,24,5949.0,0.4166666666666667,-0.23575667439686648,-0.6511594261007279,2.3183719562227525,1.4314558557251582,0.2488174317404118,-1.0886654923522492,3.42884218146698,0.9753028352195648,0
CISO,2025-02-14,28029.0,21132.0,1917.0,877.4707683309811,24,6897.0,0.25,-0.35387690273032957,-0.48540678589283637,0.30590266384186665,-0.5333810247812993,0.14464615419881285,-1.1867229285004095,0.3484536362631035,0.2913937708773589,2
CISO,2025-02-15,26374.0,19282.0,2815.0,962.8770708783071,24,7092.0,0.20833333333333334,-0.7379416923018057,0.37997618449487636,-0.19721465925335463,-0.5551801670602841,0.14349041220158018,-0.9200455617176497,-0.28364343974537576,-1.307395968853202,2
CISO,2025-02-16,24855.0,19278.0,2589.0,837.9886536795424,24,5577.0,0.125,-1.090445870766502,0.16218492468683285,-1.2034493054437976,-2.1317102515234665,0.059906296588398675,-1.860247590409694,-1.7870697035391503,-1.2850022368810292,2
CISO,2025-02-17,24132.0,19646.0,2131.0,801.2170226544769,24,4486.0,0.3333333333333333,-1.258227648929751,-0.2791796637737155,1.3121373100323093,-0.22527000267115738,0.1609815147146375,-2.398045118989968,1.8813814016744312,-0.8227253987383241,0
CISO,2025-02-18,26191.0,20391.0,2671.0,1034.2271181341448,24,5800.0,0.20833333333333334,-0.7804092793057816,0.2412065322278044,-0.19721465925335463,-0.7364174063313318,0.13388161722206463,-1.035370895267386,-0.2120061754064331,-0.9796406692929814,2
CISO,2025-02-19,26181.0,20133.0,2429.0,968.5426514891448,24,6048.0,0.25,-0.7827299124753978,0.007996422167863986,0.30590266384186665,-0.46883082646566715,0.14806846202029963,-1.2882852301981005,0.44423266993939614,-0.7767181427264641,0
CISO,2025-02-20,26177.0,20165.0,2026.0,956.6463008487183,24,6012.0,0.25,-0.7836581657432442,-0.38036586855178883,0.30590266384186665,-0.8581213704531663,0.1274291439657704,-1.6468697181389127,0.3297186011915996,-0.4113838154718236,2
